Unnamed: 0,id,is_robot,nickname,consent,status,pollution_id,num_jugador,partida_id,num_seleccions,bots,acabat,endowment_initial,endowment_current,contributed_public_goods,winnings_public_goods,savings_public_goods,coins_total,tickets,gender,age_range,educational_level,economic_status,working_status,residence,frame_pr1,frame_pr2,frame_pr3,verification_pr1,verification_pr2,verification_pr3,verification_pr4,enquesta_final_pr1,enquesta_final_pr2,enquesta_final_pr3,enquesta_final_pr4,enquesta_final_pr5,enquesta_final_pr6,enquesta_final_pr7,enquesta_final_pr8,enquesta_final_pr9,enquesta_final_pr10,enquesta_final_pr11,date_tutorial,date_register,date_creation,date_end,comment,contributions,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,no2_level,control_wealth
300,2127,0,0828,1,END,1.0,2.0,2019.0,10,0,1,24,14,10,14,14,14.0,1,F,r3,r4,r3,r3,r1,r1,r2,r1,r2,r2,r1,,r3,r5,r2,r5,r2,r2,r2,r3,r2,r1,"Mejorar el transporte público para reducir la circulación. Facilitar la adquisicion de coches eléctricos  y multas a la industria que no cumpla la normativa medioambiental.
Reducción del turismo.",2018-06-09 15:02:02.558027,2018-06-09 15:04:27.186111,2018-06-09 15:00:28.482915,2018-06-09 15:17:30.259742,,[2 2 4 2 0 0 0 0 0 0],2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.31,UNEQUAL-L
301,2128,0,0844,1,END,8.0,6.0,2020.0,10,0,1,48,26,22,26,26,26.0,2,M,r5,r3,r3,r3,r8,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r4,r3,r5,r3,r3,r3,r2,Más zonas verdes y menos coches.,2018-06-09 15:21:45.285494,2018-06-09 15:24:25.741041,2018-06-09 15:21:07.503001,2018-06-09 15:40:02.641014,,[2 2 4 4 2 2 4 2 0 0],2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,40.88,UNEQUAL-L
302,2129,0,Rogelio de la vega,1,END,6.0,5.0,2020.0,10,0,1,48,24,24,24,24,24.0,2,M,r3,r3,r3,r3,r6,r1,r3,r1,r2,r2,r1,,r3,r5,r3,r4,r3,r2,r1,r1,r5,r4,Dar facilidades a motos y coches electricos. Prohibir el acceso a la ciudad alos diesel desde ya. Aprovar el tranvia avd meridian. Mas plantas y zonas verdes,2018-06-09 15:23:52.880391,2018-06-09 15:28:22.992698,2018-06-09 15:21:39.951581,2018-06-09 15:39:06.940999,,[2 4 4 4 4 2 4 0 0 0],2.0,4.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,43.8,UNEQUAL-L
303,2130,0,PARTICIPANT 0435,1,END,9.0,4.0,2020.0,10,0,1,48,36,12,36,36,36.0,3,M,r5,r4,r3,r3,r9,r1,r3,r1,r2,r2,r1,,r3,r2,r1,r2,r2,r2,r1,r4,r5,r4,"Millorar l eficiencia del transport des de les ciutat dormitori del nord i la zon a franca o altres poligons del sud. Transport semidirecte

",2018-06-09 15:24:48.869454,2018-06-09 15:27:46.833984,2018-06-09 15:23:07.490099,2018-06-09 15:37:40.838767,,[2 2 2 2 2 0 2 0 0 0],2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,44.17,UNEQUAL-L
304,2131,0,0852,1,END,11.0,1.0,2020.0,10,0,1,24,0,24,0,0,0.0,1,F,r1,r3,r1,r2,r11,r2,r2,r1,r2,r2,r1,,r3,r4,r1,r4,r2,r4,r2,r1,r3,r3,"
Fumar menos
",2018-06-09 15:26:09.666166,2018-06-09 15:29:12.772737,2018-06-09 15:24:07.898437,2018-06-09 15:38:47.183674,,[2 2 4 4 2 2 2 4 0 2],2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,46.23,UNEQUAL-L
305,2132,0,Jowy,1,END,11.0,2.0,2020.0,10,0,1,24,10,14,10,10,10.0,1,M,r2,r3,r3,r4,r11,r2,r3,r1,r2,r2,r1,,r1,r5,r1,r5,r5,r3,r3,r5,r5,r5,"No
",2018-06-09 15:25:44.769549,2018-06-09 15:28:31.113124,2018-06-09 15:24:51.836909,2018-06-09 15:35:32.853958,,[0 2 4 2 2 0 2 2 0 0],0.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,46.23,UNEQUAL-L
306,2133,0,PARTICIPANT 0772,1,END,11.0,3.0,2020.0,10,0,1,48,20,28,20,20,20.0,2,M,r4,r4,r2,r3,r11,r1,r3,r1,r2,r2,r1,,r4,r4,r1,r5,r2,r3,r2,r5,r3,r3,"Preu transport públic més econòmic.
",2018-06-09 15:28:06.065635,2018-06-09 15:30:37.439771,2018-06-09 15:26:24.722012,2018-06-09 15:38:54.086246,,[4 4 4 4 4 4 2 0 2 0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,2.0,0.0,46.23,UNEQUAL-L
307,2134,0,0443,1,END,11.0,2.0,2021.0,10,0,1,30,2,28,2,2,2.0,1,F,r1,r3,r1,r2,r11,r3,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r3,r5,r3,r5,r3,r1,No he entès el joc,2018-06-09 15:42:00.679810,2018-06-09 15:43:28.044002,2018-06-09 15:41:01.148721,2018-06-09 15:57:43.911469,,[2 4 2 4 4 2 4 4 2 0],2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,0.0,46.23,UNEQUAL-H
308,2135,0,0447,1,END,11.0,3.0,2021.0,10,0,1,30,12,18,12,12,12.0,1,F,r3,r4,r3,r3,r11,r3,r1,r1,r2,r2,r1,,r3,r4,r1,r4,r2,r4,r3,r3,r3,r3,.No som de Bcna,2018-06-09 15:43:05.320160,2018-06-09 15:45:46.709062,2018-06-09 15:42:19.508015,2018-06-09 15:56:56.093473,,[2 4 4 0 2 2 4 0 0 0],2.0,4.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,46.23,UNEQUAL-H
309,2137,0,PARTICIPANT 0776,1,END,3.0,1.0,2021.0,10,0,1,30,16,14,16,16,16.0,2,M,r4,r4,r3,r3,r3,r2,r3,r1,r2,r2,r1,,r2,r4,r1,r4,r2,r4,r1,r4,r3,r5,"Mejorar vida

",2018-06-09 15:45:31.957979,2018-06-09 15:48:51.931441,2018-06-09 15:43:23.992380,2018-06-09 15:57:25.589308,,[4 4 4 0 2 0 0 0 0 0],4.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.89,UNEQUAL-H
310,2138,0,0451,1,END,11.0,4.0,2021.0,10,0,1,30,0,30,0,0,0.0,1,F,r4,r4,r3,r3,r11,r3,r2,r1,r2,r2,r1,,r3,r5,r1,r4,r1,r5,r3,r4,r3,r3,Reducir los coches de gasolina,2018-06-09 15:45:27.202366,2018-06-09 15:48:02.427696,2018-06-09 15:43:44.278168,2018-06-09 15:58:27.155131,,[4 4 4 2 4 4 2 2 4 0],4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,0.0,46.23,UNEQUAL-H
311,2139,0,0780,1,END,5.0,6.0,2021.0,10,0,1,60,38,22,38,38,38.0,3,F,r5,r4,r3,r4,r5,r2,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r1,r5,r1,r3,r5,r5,Menos contaminacion con el medio hambiente y los colegios tambien hamblar del tema,2018-06-09 15:45:46.912349,2018-06-09 15:49:59.729747,2018-06-09 15:44:02.988360,2018-06-09 15:58:55.372608,,[2 0 4 2 2 4 2 4 0 2],2.0,0.0,4.0,2.0,2.0,4.0,2.0,4.0,0.0,2.0,41.88,UNEQUAL-H
312,2140,0,0455,1,END,11.0,5.0,2021.0,10,0,1,60,32,28,32,32,32.0,3,M,r4,r3,r3,r3,r11,r2,r1,r1,r2,r2,r1,,r1,r1,r1,r5,r1,r5,r3,r3,r3,r1,"Fer servir motors electrics tanter transport urba com per transport de mercadeies a dins la ciutat


",2018-06-09 15:49:21.344865,2018-06-09 15:51:16.534873,2018-06-09 15:47:41.656793,2018-06-09 15:59:16.871251,,[4 4 0 4 4 4 4 0 0 4],4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,46.23,UNEQUAL-H
313,2141,0,0832,1,END,2.0,1.0,2022.0,10,0,1,30,2,28,2,2,2.0,1,M,r1,r2,r1,r2,r2,r1,r3,r1,r2,r2,r1,,r4,r5,r1,r5,r3,r1,r3,r3,r4,r5,"Fer real el NO2 destructor
",2018-06-09 16:02:53.824868,2018-06-09 16:05:53.701111,2018-06-09 16:01:52.202143,2018-06-09 16:16:46.325062,,[4 4 2 2 2 2 4 4 2 2],4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,52.38,UNEQUAL-H
314,2142,0,0628,1,END,2.0,2.0,2022.0,10,0,1,30,0,30,0,0,0.0,1,F,r4,r3,r3,r3,r2,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r4,r1,r5,r1,r3,r3,r3,"Reduir el precio de los billetes del transporte publico, ",2018-06-09 16:04:01.268589,2018-06-09 16:06:50.648988,2018-06-09 16:01:52.297048,2018-06-09 16:16:47.107760,,[4 4 4 4 4 4 2 2 2 0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,0.0,52.38,UNEQUAL-H
315,2143,0,0587,1,END,3.0,3.0,2022.0,10,0,1,30,2,28,2,2,2.0,1,M,r1,r3,r1,r1,r3,r2,r3,r2,r2,r2,r1,,r4,r3,r1,r5,r3,r1,r3,r1,r2,r3,"No
",2018-06-09 16:03:07.070669,2018-06-09 16:05:55.453559,2018-06-09 16:01:58.825791,2018-06-09 16:13:19.013131,,[2 4 0 4 0 4 4 2 4 4],2.0,4.0,0.0,4.0,0.0,4.0,4.0,2.0,4.0,4.0,46.89,UNEQUAL-H
316,2144,0,0583,1,END,3.0,4.0,2022.0,10,0,1,30,20,10,20,20,20.0,2,M,r1,r3,r1,r2,r3,r2,r1,r1,r2,r2,r1,,r3,r3,r1,r5,r3,r5,r2,r3,r2,r3,"Assesinar a totes les vaques
Consenciar a la gent
Fer alternatives a a le combustibles i etc...
",2018-06-09 16:05:07.568174,2018-06-09 16:07:25.500702,2018-06-09 16:02:15.484548,2018-06-09 16:16:19.325748,,[2 2 4 2 0 0 0 0 0 0],2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46.89,UNEQUAL-H
317,2145,0,0836,1,END,5.0,5.0,2022.0,10,0,1,60,44,16,44,44,44.0,3,M,r3,r4,r2,r3,r5,r1,r3,r1,r2,r2,r1,,r3,r5,r3,r5,r2,r5,r2,r2,r2,r1,"Millorar la polucio. Que sigui mes saludable

",2018-06-09 16:04:44.039447,2018-06-09 16:07:23.126361,2018-06-09 16:03:38.140759,2018-06-09 16:13:48.045903,,[4 4 2 4 0 0 2 0 0 0],4.0,4.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,41.88,UNEQUAL-H
318,2146,0,0579,1,END,5.0,6.0,2022.0,10,0,1,60,48,12,48,48,48.0,4,F,r3,r4,r4,r3,r5,r3,r3,r1,r2,r2,r1,,r4,r4,r1,r4,r4,r4,r1,r1,r4,r5,Less woekless people,2018-06-09 16:05:10.009435,2018-06-09 16:06:56.181707,2018-06-09 16:03:41.389263,2018-06-09 16:12:59.470088,,[4 2 0 2 2 0 2 0 0 0],4.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,41.88,UNEQUAL-H
319,2147,0,0840,1,END,11.0,4.0,2023.0,10,0,1,30,18,12,18,18,18.0,2,F,r4,r4,r3,r3,r11,r2,r3,r1,r2,r2,r1,,r4,r4,r1,r5,r2,r2,r3,r4,r3,r2,"Donar alguna ajuda per la compra de vehicles hibrids o electrics
",2018-06-09 16:20:10.186323,2018-06-09 16:22:28.995524,2018-06-09 16:18:06.759560,2018-06-09 16:31:42.565617,,[2 4 2 0 2 0 2 0 0 0],2.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,46.23,UNEQUAL-H
320,2148,0,Catala,1,END,2.0,1.0,2023.0,10,0,1,30,8,22,8,8,8.0,1,M,r1,r2,r1,r2,r2,r1,r3,r1,r2,r2,r1,,r2,r5,r1,r4,r2,r5,r2,r4,r5,r5,"Carriles peatonales, coches  eléctricos, etc...

",2018-06-09 16:21:04.747709,2018-06-09 16:23:42.197753,2018-06-09 16:19:11.902688,2018-06-09 16:34:32.126352,,[2 2 4 2 0 4 2 4 2 0],2.0,2.0,4.0,2.0,0.0,4.0,2.0,4.0,2.0,0.0,52.38,UNEQUAL-H
321,2149,0,0848,1,END,11.0,5.0,2023.0,10,0,1,60,38,22,38,38,38.0,3,M,r4,r4,r3,r3,r11,r1,r3,r1,r2,r2,r1,,r4,r5,r1,r4,r3,r5,r3,r5,r3,r3,"Promoure cotxes electric o 



",2018-06-09 16:20:31.850667,2018-06-09 16:21:50.481494,2018-06-09 16:19:48.375273,2018-06-09 16:31:40.788288,,[4 2 4 2 4 4 0 2 0 0],4.0,2.0,4.0,2.0,4.0,4.0,0.0,2.0,0.0,0.0,46.23,UNEQUAL-H
322,2150,0,0860,1,END,1.0,3.0,2023.0,10,0,1,30,8,22,8,8,8.0,1,F,r5,r4,r3,r3,r1,r1,r3,r1,r2,r2,r1,,r3,r4,r3,r5,r5,r2,r2,r4,r3,r2,"Millorar el transports public
",2018-06-09 16:22:42.041898,2018-06-09 16:25:25.679721,2018-06-09 16:20:09.401702,2018-06-09 16:35:16.106900,,[4 2 2 4 4 2 2 2 0 0],4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,50.31,UNEQUAL-H
323,2151,0,0364,1,END,9.0,6.0,2023.0,10,0,1,60,32,28,32,32,32.0,3,F,r4,r4,r3,r3,r9,r2,r3,r1,r2,r2,r1,,r3,r5,r3,r3,r5,r5,r3,r2,r3,r1,"Prohibir los coches
",2018-06-09 16:23:18.529290,2018-06-09 16:26:27.940788,2018-06-09 16:20:11.990174,2018-06-09 16:33:16.890993,,[2 4 2 4 4 4 4 4 0 0],2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,44.17,UNEQUAL-H
324,2152,0,0575,1,END,2.0,2.0,2023.0,10,0,1,30,10,20,10,10,10.0,1,M,r1,r2,r1,r2,r2,r1,r3,r1,r2,r2,r1,,r3,r4,r2,r5,r2,r5,r3,r5,r3,r2,"Baixar els preus dels cotxes electrics, baixar els preus de les tarjetes de metro i altres coses",2018-06-09 16:21:50.714954,2018-06-09 16:25:03.731735,2018-06-09 16:20:14.079809,2018-06-09 16:36:45.332723,,[4 2 4 2 0 0 4 4 0 0],4.0,2.0,4.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,52.38,UNEQUAL-H
325,2153,0,0864,1,END,11.0,4.0,2024.0,10,0,1,30,24,6,24,24,24.0,2,F,r2,r4,r3,r4,r11,r1,r3,r1,r2,r2,r1,,r3,r4,r1,r5,r1,r1,r1,r5,r4,r4,Subvencionar més el transport públic fent disminuir el preu d'aquest i millorar-lo sobre tot a l'àrea metropolitana entre ella i no només amb  Barcelona,2018-06-09 16:39:56.839104,2018-06-09 16:41:50.937721,2018-06-09 16:37:37.164978,2018-06-09 16:52:24.828132,,[0 0 2 2 0 2 0 0 0 0],0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,46.23,UNEQUAL-H
326,2154,0,0884,1,END,2.0,1.0,2024.0,10,0,1,30,0,30,0,0,0.0,1,N,r1,r4,r3,r3,r2,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r1,r4,r3,r3,r3,r3,"Ara mateix no

",2018-06-09 16:40:45.510965,2018-06-09 16:43:02.093275,2018-06-09 16:39:30.039762,2018-06-09 16:52:26.758643,,[4 2 4 0 2 4 4 4 4 2],4.0,2.0,4.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,52.38,UNEQUAL-H
327,2155,0,0888,1,END,3.0,3.0,2024.0,10,0,1,30,8,22,8,8,8.0,1,M,r4,r2,r3,r3,r3,r1,r3,r1,r2,r2,r1,,r2,r5,r1,r5,r2,r5,r3,r1,r3,r1,Menos hoteles y bloques de pisos nuevos y más espacios verdes.,2018-06-09 16:41:23.739199,2018-06-09 16:44:04.309354,2018-06-09 16:39:33.230184,2018-06-09 16:52:14.699456,,[2 2 4 4 2 2 4 2 0 0],2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,46.89,UNEQUAL-H
328,2156,0,0892,1,END,2.0,2.0,2024.0,10,0,1,30,0,30,0,0,0.0,1,F,r5,r4,r3,r3,r2,r2,r3,r1,r2,r2,r1,,r3,r5,r1,r2,r2,r4,r3,r3,r2,r1,"Limitar circulacio
",2018-06-09 16:40:48.571313,2018-06-09 16:43:46.249494,2018-06-09 16:39:39.561838,2018-06-09 16:51:17.953218,,[2 4 4 4 4 4 4 4 0 0],2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,52.38,UNEQUAL-H
329,2157,0,0880,1,END,6.0,5.0,2024.0,10,0,1,60,24,36,24,24,24.0,2,M,r5,r4,r4,r3,r6,r1,r3,r1,r2,r2,r1,,r2,r5,r1,r5,r1,r4,r3,r2,r3,r2,"Hacer mas cotches electricos
Poner mas zonas verdes
",2018-06-09 16:41:22.780004,2018-06-09 16:43:50.285311,2018-06-09 16:40:12.207820,2018-06-09 16:54:41.589836,,[4 2 4 4 4 4 2 4 4 4],4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,43.8,UNEQUAL-H
330,2158,0,0896,1,END,6.0,6.0,2024.0,10,0,1,60,44,16,44,44,44.0,3,M,r1,r3,r5,r2,r6,r2,r3,r1,r2,r2,r1,,r5,r5,r3,r2,r1,r1,r1,r2,r3,r5,"Nooooo
",2018-06-09 16:41:34.238309,2018-06-09 16:45:24.747895,2018-06-09 16:40:36.348521,2018-06-09 16:49:59.188915,,[4 2 0 4 2 2 0 2 0 0],4.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,43.8,UNEQUAL-H
331,2160,0,Participant 0571,1,END,6.0,5.0,2025.0,10,0,1,60,32,28,32,32,32.0,3,F,r1,r3,r1,r2,r6,r2,r2,r1,r2,r2,r1,,r4,r1,r1,r1,r2,r2,r3,r2,r3,r2,"Baixar el preu del transport public, d'aquesta manera la gent utilitzeria mes el transport public que el cotxe o la moto per anar per la ciutat",2018-06-09 16:56:05.395015,2018-06-09 16:59:31.745203,2018-06-09 16:54:56.454656,2018-06-09 17:11:00.782052,,[4 4 4 4 2 4 4 2 0 0],4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,43.8,UNEQUAL-H
332,2161,0,0459,1,END,9.0,4.0,2025.0,10,0,1,30,6,24,6,6,6.0,1,F,r4,r4,r3,r3,r9,r3,r3,r1,r2,r2,r1,,r3,r5,r1,r4,r2,r5,r3,r3,r3,r2,No,2018-06-09 16:58:41.079502,2018-06-09 17:03:23.968569,2018-06-09 16:56:09.528030,2018-06-09 17:11:20.714431,,[4 4 2 4 2 2 2 2 0 2],4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,44.17,UNEQUAL-H
333,2162,0,0567,1,END,6.0,6.0,2025.0,10,0,1,60,26,34,26,26,26.0,2,M,r7,r3,r3,r1,r6,r2,r2,r1,r2,r2,r1,,r4,r5,r1,r5,r2,r2,r3,r4,r2,r3,Controlar més la circulació de vehicles.,2018-06-09 16:57:37.980522,2018-06-09 16:59:57.794736,2018-06-09 16:56:16.765039,2018-06-09 17:09:59.966420,,[4 4 4 4 4 4 2 0 4 4],4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,4.0,4.0,43.8,UNEQUAL-H
334,2163,0,0900,1,END,2.0,1.0,2025.0,10,0,1,30,14,16,14,14,14.0,1,M,r1,r2,r3,r2,r2,r2,r3,r1,r2,r2,r1,,r4,r4,r1,r4,r4,r4,r1,r3,r4,r4,"No coches

",2018-06-09 16:57:54.542736,2018-06-09 17:00:24.981065,2018-06-09 16:56:48.632918,2018-06-09 17:09:34.707493,,[4 2 0 2 2 0 2 0 0 4],4.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,52.38,UNEQUAL-H
335,2164,0,0904,1,END,1.0,2.0,2025.0,10,0,1,30,8,22,8,8,8.0,1,F,r4,r4,r2,r3,r1,r2,r3,r1,r2,r2,r1,,r4,r5,r1,r5,r1,r5,r3,r3,r4,r2,Mejores carriles bici,2018-06-09 16:59:02.836343,2018-06-09 17:00:24.127537,2018-06-09 16:57:41.256056,2018-06-09 17:09:27.772175,,[4 4 4 2 2 2 2 2 0 0],4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,50.31,UNEQUAL-H
336,2165,0,0908,1,END,11.0,3.0,2025.0,10,0,1,30,14,16,14,14,14.0,1,F,r3,r4,r1,r2,r11,r1,r3,r1,r2,r2,r1,,r4,r5,r2,r5,r2,r5,r1,r3,r3,r3,"limitar acces amb cotxe al centre
",2018-06-09 17:00:01.576740,2018-06-09 17:03:02.026854,2018-06-09 16:58:46.312325,2018-06-09 17:09:48.547552,,[2 2 4 2 2 0 2 0 2 0],2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,46.23,UNEQUAL-H
337,2166,0,0928,1,END,2.0,1.0,2026.0,10,0,1,24,0,24,0,0,0.0,1,F,r4,r4,r2,r3,r2,r2,r3,r1,r2,r2,r1,,r4,r5,r1,r5,r4,r4,r1,r2,r3,r1,"No contaminar tant

",2018-06-09 17:16:06.677298,2018-06-09 17:21:13.419003,2018-06-09 17:13:44.435240,2018-06-09 17:31:52.143348,,[4 2 4 2 2 4 2 2 2 0],4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,52.38,UNEQUAL-L
338,2167,0,0563,1,END,6.0,5.0,2026.0,10,0,1,48,24,24,24,24,24.0,2,F,r1,r2,r3,r2,r6,r2,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r4,r1,r4,r3,r3,"Medir la circulacion, mas parques con vegetacion",2018-06-09 17:20:32.460961,2018-06-09 17:24:25.349928,2018-06-09 17:15:33.994278,2018-06-09 17:34:40.252280,,[4 4 4 4 2 2 0 0 2 2],4.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,43.8,UNEQUAL-L
339,2168,0,0559,1,END,11.0,2.0,2026.0,10,0,1,24,20,4,20,20,20.0,2,M,r3,r4,r4,r3,r11,r2,r1,r1,r2,r2,r1,,r3,r4,r1,r5,r2,r5,r1,r2,r3,r1,"Reduce in-town traffic, switch public transport to electrical (bus, taxi).
",2018-06-09 17:17:42.626975,2018-06-09 17:20:32.731919,2018-06-09 17:16:00.143894,2018-06-09 17:32:22.296677,,[0 0 2 0 2 0 0 0 0 0],0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.23,UNEQUAL-L
340,2169,0,0932,1,END,5.0,6.0,2026.0,10,0,1,48,20,28,20,20,20.0,2,F,r4,r4,r3,r3,r5,r1,r3,r1,r2,r2,r1,,r1,r5,r3,r5,r2,r2,r3,r2,r3,r2,"Prohibir la circulació dels cotxes pel centre de la ciutat. 
Reduir transports privats i augmentar els publics 
Més zones verdes 
Més taxes turistiques
",2018-06-09 17:17:21.777111,2018-06-09 17:20:10.255408,2018-06-09 17:16:15.526596,2018-06-09 17:33:21.057814,,[4 2 0 2 4 2 4 4 4 2],4.0,2.0,0.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,41.88,UNEQUAL-L
341,2170,0,0936,1,END,9.0,3.0,2026.0,10,0,1,48,18,30,18,18,18.0,2,M,r5,r4,r2,r3,r9,r2,r1,r1,r2,r2,r1,,r4,r5,r1,r3,r3,r5,r3,r2,r3,r4,"Propostes públiques d,ús de transport públic i millora de xarxa de rodalies. 

",2018-06-09 17:20:05.861228,2018-06-09 17:22:51.511531,2018-06-09 17:17:38.117359,2018-06-09 17:34:01.764221,,[2 4 4 2 2 4 4 2 4 2],2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,44.17,UNEQUAL-L
342,2171,0,0940,1,END,9.0,4.0,2026.0,10,0,1,48,24,24,24,24,24.0,2,F,r6,r4,r3,r3,r9,r2,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r1,r5,r3,r3,r3,r3,Posar pàrquings gratuits a l'entrada de la ciutat i agafar transport públic.,2018-06-09 17:22:05.827280,2018-06-09 17:24:49.085213,2018-06-09 17:19:44.312315,2018-06-09 17:33:23.520546,,[4 2 4 4 2 4 4 0 0 0],4.0,2.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,44.17,UNEQUAL-L
343,2172,0,0956,1,END,5.0,2.0,2027.0,10,0,1,24,16,8,16,16,16.0,2,F,r1,r3,r1,r2,r5,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r1,r2,r1,r3,r5,r4,"Fora cotxes de gasolina!!!!!!!!!!!!!!!!!!!
Baixar preus transport public,augmentar rutes,i mes frequencia dels autobusos sense lletras com el 68!!!!
Mes transport cap a les afores de barcelona!!!
",2018-06-09 17:37:22.178186,2018-06-09 17:39:39.826652,2018-06-09 17:35:52.701923,2018-06-09 17:49:49.035067,,[2 0 2 0 4 0 0 0 0 0],2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,41.88,UNEQUAL-L
344,2173,0,0952,1,END,5.0,3.0,2027.0,10,0,1,48,20,28,20,20,20.0,2,F,r4,r4,r3,r3,r5,r2,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r5,r5,r3,r4,r3,r4,Reduir el trànsit; millorar el transport públic o compartit i facilitar el trànsit de les bicis; plantar arbres,2018-06-09 17:37:22.844378,2018-06-09 17:40:01.051814,2018-06-09 17:35:52.962668,2018-06-09 17:50:43.074667,,[4 4 4 4 4 0 2 4 2 0],4.0,4.0,4.0,4.0,4.0,0.0,2.0,4.0,2.0,0.0,41.88,UNEQUAL-L
345,2174,0,0960,1,END,10.0,4.0,2027.0,10,0,1,48,24,24,24,24,24.0,2,M,r4,r3,r3,r3,r10,r1,r3,r1,r2,r2,r1,,r3,r4,r1,r4,r3,r5,r3,r2,r3,r2,"Ordenar la circulacion de vehiculos
",2018-06-09 17:37:41.144138,2018-06-09 17:41:48.968831,2018-06-09 17:35:54.277675,2018-06-09 17:49:23.347427,,[2 2 4 2 4 2 4 4 0 0],2.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,0.0,0.0,39.05,UNEQUAL-L
346,2175,0,0972,1,END,10.0,5.0,2027.0,10,0,1,48,18,30,18,18,18.0,2,F,r1,r3,r1,r2,r10,r1,r3,r1,r2,r2,r1,,r3,r4,r1,r5,r2,r5,r3,r3,r3,r1,"Reduïr l'ús del vehicle privat promocionant el transport públic amb preus asequibles per tothom :)
",2018-06-09 17:37:21.739152,2018-06-09 17:39:53.380770,2018-06-09 17:35:54.291838,2018-06-09 17:52:16.410637,,[4 4 4 4 4 2 4 2 2 0],4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,0.0,39.05,UNEQUAL-L
347,2176,0,0964,1,END,2.0,1.0,2027.0,10,0,1,24,12,12,12,12,12.0,1,F,r4,r4,r3,r3,r2,r1,r2,r1,r2,r2,r1,,r3,r5,r1,r5,r1,r5,r3,r1,r2,r2,No :),2018-06-09 17:37:52.411303,2018-06-09 17:41:50.134359,2018-06-09 17:35:55.246948,2018-06-09 17:48:28.432350,,[2 2 2 4 0 2 0 0 0 0],2.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,52.38,UNEQUAL-L
